date,M032,M040,M142,M196,M419,M421,M422,M423,M428,M481,M666,M738,M420
19/10/1989,0.06875744,0.000537674,1.6063854,0.06868986,0.07675292,0.4521194,0.06875744,0.11521969,0.077307545,0.02826482,0.07675292,0.058751713,0.13677096
20/10/1989,0.02899107,0.013359277,0.044253215,0.006516587,0.03648204,0.001000189,0.02899107,0.005039426,0.03040715,0.012619064,0.03648204,0.004047471,0.005866203
21/10/1989,0.06180555,0.03508275,0.18003097,0.039602134,0.13583374,0.21614787,0.06180555,0.16098794,0.046923906,0.019599207,0.13583374,0.055396516,0.42795044
22/10/1989,0.050863612,0.19795682,0.2408651,0.19238937,0.14021409,0.20827681,0.050863612,0.13005683,0.110611126,0.13014805,0.14021409,0.3545818,0.23779011
23/10/1989,8.077262,2.0880566,7.154749,4.298554,16.081398,14.963436,8.077262,13.798388,8.321894,1.9162157,16.081398,3.2411442,23.535835
24/10/1989,0.7931127,0.41039294,6.0742407,1.530859,0.46528372,2.2146902,0.7931127,0.96467847,1.3241187,0.80526793,0.46528372,2.07556,0.8813591
25/10/1989,4.2908506,40.466267,17.081682,9.197623,1.9752009,6.1420946,4.2908506,3.9641352,5.0577507,9.028455,1.9752009,13.874393,2.6095002
26/10/1989,6.077261,0.2406342,13.357354,3.6566627,9.2648535,7.2121387,6.077261,5.283661,8.53979,1.0876966,9.2648535,3.100868,6.5178065
27/10/1989,12.3959,112.290344,17.352753,27.144941,13.215355,14.165635,12.3959,13.502816,15.99566,37.921806,13.215355,38.230442,15.911082
28/10/1989,4.3374667,0.055169545,1.8155314,1.0046219,10.042892,7.1418643,4.3374667,7.6188455,2.3362508,0.27297422,10.042892,0.42705533,12.990266
29/10/1989,0.015053929,0.022635145,0.025850002,0.002027208,0.02337528,9.62E-05,0.015053929,0.019081388,0.00095457,0.004945988,0.02337528,0.000550273,0.019379653
30/10/1989,7.228379,0.22840913,7.794403,3.5064402,11.515006,8.67328,7.228379,10.140767,6.150164,0.9388779,11.515006,2.0343897,12.773683
31/10/1989,5.9510283,0.7251904,11.291908,4.822439,7.968772,7.7892547,5.9510283,7.347828,5.5599327,1.6746159,7.968772,6.1270413,8.579295
01/11/1989,1.8150305,5.6241565,26.660831,4.565936,1.0014257,7.7706585,1.8150305,3.478506,3.5552554,3.5769463,1.0014257,4.568917,3.6799426
02/11/1989,11.245199,1.4281751,37.581963,9.474588,10.4036,17.81785,11.245199,14.41685,9.938736,6.7882605,10.4036,8.367447,14.508689
03/11/1989,4.2805314,0.004969937,0.17340071,0.59524566,9.157374,3.2065783,4.2805314,5.679784,3.2453496,0.111819245,9.157374,0.18773013,10.300594
04/11/1989,1.5036336,0.015854023,0.057957873,0.20406649,5.878267,1.0607064,1.5036336,1.4848368,1.0555215,0.019687675,5.878267,0.0490916,4.047304
05/11/1989,0.010709964,0.0518529,0.058325663,0.015980087,0.03332103,0.005338634,0.010709964,0.046372924,0.005728437,0.019109214,0.03332103,0.02139507,0.057828713
06/11/1989,0.01640014,0.008754132,0.021007115,0.004414081,0.002196718,6.27E-17,0.01640014,0.01183558,0.00234218,0.010218739,0.002196718,5.32E-17,0.01170521
07/11/1989,0.014827431,0.000998207,0.05338493,2.80E-05,0.041066337,0,0.014827431,0.000902518,0.000419346,0.006674087,0.041066337,0,0.001089856
08/11/1989,0.020234564,1.81E-17,0.011120958,0.023605386,0.019052902,0.026704049,0.020234564,0.021790331,0.001286129,0.004458914,0.019052902,0.00712194,0.014850024
09/11/1989,0.004714037,0.011888836,0.001643704,0.001287589,0.000447039,0,0.004714037,0.003130473,0,0.003379543,0.000447039,0,0.003095991
10/11/1989,0.022348028,0.005119639,0.026598124,0.006254892,0.108429,0.024551809,0.022348028,0.035155043,0.023868136,0,0.108429,0,0.10247078
11/11/1989,0.000804616,0.006489771,0.005503919,9.62E-05,0.002118212,0.00034787,0.000804616,0.011362594,0.000457894,0.00505299,0.002118212,1.05E-16,0.011893679
12/11/1989,0.001913445,0.001184504,0.005279588,0.000258118,0.003801278,0.000327212,0.001913445,0.000492711,0.000272558,7.68E-05,0.003801278,7.30E-05,0.000995191
13/11/1989,0.036860764,1.09E-18,0.012168194,0.007408196,0.028772414,0.012177175,0.036860764,0.028951647,0.001491047,0.001136975,0.028772414,1.12E-18,0.03604016
14/11/1989,0.13195868,0.04289142,0.075431064,0.042880714,0.2226159,0.34045306,0.13195868,0.2344062,0.012669361,0.10341348,0.2226159,0.016230797,0.49679157
15/11/1989,0,0.006293316,0,0,0,0,0,0,0,0.006732418,0,0.005815631,0
16/11/1989,0.02175543,0.005351487,0.08173268,0.009941445,0.05730849,0.042288072,0.02175543,0.029175121,0.02118044,0.021955725,0.05730849,0.012364239,0.062054757
17/11/1989,0.036163036,0.014983485,1.7091753,0.041224517,0.063870646,0.8201601,0.036163036,0.33511797,0.030096114,0.025725184,0.063870646,0.049562264,0.7351443
18/11/1989,0.076321125,0.002112564,0.176064,0.03647155,0.07344421,0.25769532,0.076321125,0.12619382,0.0142975,0.046905074,0.07344421,0.020625101,0.282976
19/11/1989,0.02219936,0.003964759,0.051506735,0.0226186,0.030937804,0.04082985,0.02219936,0.028190242,0.007432909,0.02453429,0.030937804,0.022462131,0.037866186
20/11/1989,0.005256284,0.013353295,0.03927282,0.001255938,0.009543426,0.036117814,0.005256284,0.021221817,0.00279034,0.004867808,0.009543426,0.000277893,0.056202777
21/11/1989,0.111063145,0.05885089,0.3672019,0.18126956,0.10893428,0.13641885,0.111063145,0.102798715,0.14269097,0.114665754,0.10893428,0.163485,0.11402958
22/11/1989,0.2983376,1.7049992,1.7891864,0.43273088,0.4436556,0.7951939,0.2983376,0.42925468,0.48735034,0.27452236,0.4436556,0.37124735,0.76064354
23/11/1989,0.07071056,0.026071997,0.4897569,0.056478955,0.071136385,0.1616293,0.07071056,0.075746045,0.025626404,0.09668599,0.071136385,0.046047408,0.08725464
24/11/1989,10.066448,0.7256564,39.382046,7.5455494,10.142368,21.808388,10.066448,14.19081,7.178249,5.347137,10.142368,6.1819296,22.157969
25/11/1989,0.005279266,0.000921615,0.017469479,0.000958571,0.005624123,0.00202378,0.005279266,0.00213724,0.001705341,0.001649492,0.005624123,0.000309319,0.00264833
26/11/1989,0.01931144,0.020119483,0.00424878,0.003079348,0.004142939,0.000571695,0.01931144,0.025737863,0.010314025,0.010814847,0.004142939,0.004200069,0.033015914
27/11/1989,0.04136817,0.120528534,0.29035628,0.24725772,0.014841275,0.2112566,0.04136817,0.12266293,0.07172961,0.14872538,0.014841275,0.3075123,0.098989084
28/11/1989,0.046582848,0.09603536,0.12475981,0.13427219,0.02646631,0.15269725,0.046582848,0.115966804,0.05676561,0.106018275,0.02646631,0.16998065,0.36441824
29/11/1989,0.002211524,0.005138944,0.007822872,0.00377976,0.017362608,0.0458529,0.002211524,0.033476304,0.005658966,0.005551271,0.017362608,0.004769261,0.21617253
30/11/1989,0.026690934,0.003657307,0.059009463,0.010295337,0.011536057,0.012587437,0.026690934,0.016421085,0.00579822,0.015350159,0.011536057,0.000550219,0.017637644
01/12/1989,0.01911946,0.036255136,0.008322961,0.004337795,0.08175499,0.032782327,0.01911946,0.0467239,0.02624272,0.014003996,0.08175499,0.002860092,0.107600756
02/12/1989,0.027938318,0.002014871,0.018103575,0.00197637,0.15967092,0.039544918,0.027938318,0.055992853,0.04883783,0.005770353,0.15967092,0.000396642,0.2221773
03/12/1989,0.022408046,0.004546764,0.011227429,0.01649574,0.034904324,0.00496276,0.022408046,0.023944078,0.009161636,0.014017683,0.034904324,0.003746442,0.01799408
04/12/1989,0.24350843,0.004940325,0.26407441,0.11256436,0.94392407,1.5003358,0.24350843,0.89705235,0.6421671,0.011523356,0.94392407,0.034964263,3.599558
05/12/1989,0.026313784,0.019856064,0.024938095,0.013337952,0.10075131,0.018019976,0.026313784,0.03484758,0.013555978,0.007912848,0.10075131,0.01976832,0.077311866
06/12/1989,0.017255815,0.020788157,0.054545645,0.017004581,0.016004197,0.001714434,0.017255815,0.009441294,0.013440928,0.008028742,0.016004197,0.008968558,0.007624663
07/12/1989,0.004906381,0.012621332,0.029838558,0,0.010478389,0.001945831,0.004906381,0.002782352,0.018403212,0.00508509,0.010478389,0.001648998,0.00652486
08/12/1989,0.027665395,0.092056856,0.029990967,0.02435478,0.09163202,0.31573096,0.027665395,0.1343234,0.007004596,0.15335861,0.09163202,0.044335924,0.4185429
09/12/1989,0.005133184,7.64E-17,0.011104699,0.003941656,0.014333298,0.007396513,0.005133184,0.006628572,0.00369684,0.00921116,0.014333298,0.005438032,0.038075525
10/12/1989,0.44156763,0.036027577,6.1811275,0.48288792,0.48667514,1.9285083,0.44156763,0.5402615,0.7789808,0.31060615,0.48667514,0.5134859,0.5649927
11/12/1989,0.26678514,0.031035233,4.310708,0.28179115,0.3118651,1.0282329,0.26678514,0.3258033,0.43382856,0.103357024,0.3118651,0.28836134,0.3494854
12/12/1989,0.21864346,0.05524808,1.9295133,0.32291862,0.24024281,0.8334425,0.21864346,0.34934536,0.281329,0.20200296,0.24024281,0.45487025,0.33056727
13/12/1989,0.11550042,0.14059873,0.5455393,0.25328442,0.12570505,0.37783253,0.11550042,0.26691768,0.15725486,0.18043306,0.12570505,0.38114405,0.49616703
14/12/1989,0.28053024,0.111730866,4.5557146,0.86307836,0.23158926,4.1922946,0.28053024,1.7445276,0.22685456,0.24392486,0.23158926,1.2139311,3.1736858
15/12/1989,0.035079148,0.07098527,0.03775971,0.09292024,0.009871325,0.047436368,0.035079148,0.02919615,0.085217424,0.078676194,0.009871325,0.1401625,0.020151826
16/12/1989,0.017908167,0.08158797,0.11510988,0.058049034,0.012700732,0.029697994,0.017908167,0.046491086,0.03773308,0.069670886,0.012700732,0.09864524,0.04230365
17/12/1989,0.024749022,0.073117256,0.05114079,0.096665956,0.001780089,0.0542428,0.024749022,0.037926927,0.06511507,0.08398987,0.001780089,0.14983897,0.037328407
18/12/1989,0.10467673,0.09438662,0.14718033,0.15195802,0.07578254,0.14368287,0.10467673,0.082672186,0.11860209,0.113357335,0.07578254,0.22270203,0.0610281
19/12/1989,0.13583909,0.77594274,0.80650437,0.35446015,0.033640765,0.41339043,0.13583909,0.2706622,0.20973411,0.3592814,0.033640765,1.1860344,0.41491622
20/12/1989,0.022257,0.0422454,0.035848588,0.06596179,0.010052843,0.03594329,0.022257,0.038024105,0.05282087,0.044308346,0.010052843,0.09291156,0.02847854
21/12/1989,0.013439863,0.007749434,0.020908134,0.013610161,0.021870734,0.009962107,0.013439863,0.020473985,0.016269406,0.021906665,0.021870734,0.016678832,0.01646985
22/12/1989,0.015191886,0.07838225,0.065008044,0.08167684,0.006024975,0.032925956,0.015191886,0.04458034,0.06779915,0.16734949,0.006024975,0.13332245,0.03797316
23/12/1989,0.040274784,0.08406435,0.08352217,0.050803535,0.051117223,0.014440953,0.040274784,0.015526344,0.05453689,0.11422475,0.051117223,0.09017631,0.017313305
24/12/1989,0.40161207,1.4135147,1.4041705,0.76992166,0.67746514,0.89189106,0.40161207,0.48037758,1.9356267,1.0776385,0.67746514,1.2914547,0.6056211
25/12/1989,17.103447,6.4738865,16.61034,13.036009,24.534235,22.037985,17.103447,23.485384,10.831788,8.45085,24.534235,12.499129,25.870825
26/12/1989,0.26826108,0.010645348,0.51296437,0.18121694,1.0906967,0.27533016,0.26826108,0.222263,0.98177725,0.2361116,1.0906967,0.24489021,0.53595144
27/12/1989,0.029772924,0.051777434,0.03657677,0.0635259,0.020586655,0.020640941,0.029772924,0.022882113,0.04826898,0.058964804,0.020586655,0.098341994,0.02446229
28/12/1989,2.33E-16,2.39E-16,0.021637218,2.21E-16,2.45E-16,2.29E-16,2.33E-16,0.011338525,4.27E-16,0.011633194,2.45E-16,2.51E-16,0.011680434
29/12/1989,0.001607766,1.49E-17,0.00219503,0.00023238,0.005408844,0.001000058,0.001607766,0.001547958,0.002803773,3.34E-06,0.005408844,0.01317904,0.004727322
30/12/1989,0.032233838,0.012670815,0.1459407,0.02975264,0.09448201,0.2379636,0.032233838,0.160318,0.028190263,0.010521561,0.09448201,0.038178004,0.3495441
31/12/1989,0.07112853,0.1502652,0.30044162,0.20155472,0.028236074,0.13061321,0.07112853,0.0677471,0.13873754,0.16694848,0.028236074,0.29676157,0.057826046
01/01/1990,0.1415818,2.9099593,0.13315326,0.55444443,0.05729287,0.06817688,0.1415818,0.052855317,0.45284313,1.0968645,0.05729287,0.9975193,0.043805942
02/01/1990,0.12355225,0.054366145,0.1087344,0.11959255,0.1040781,0.00802173,0.12355225,0.040291823,0.09730685,0.12674361,0.1040781,0.047069944,0.01182934
03/01/1990,0.026817467,0.058009587,0.15398014,0.026472304,0.025952261,0.077058695,0.026817467,0.030156791,0.018972892,0.034598693,0.025952261,0.18948928,0.022295056
04/01/1990,0.07505525,0.4206576,0.8814304,0.4012284,0.02230412,0.5592186,0.07505525,0.3197593,0.030879892,0.25970185,0.02230412,1.8386012,0.2388442
05/01/1990,0.37690482,1.2101861,1.5989141,1.4163291,0.1167193,1.218032,0.37690482,0.6937761,0.38891461,1.2456305,0.1167193,2.7531621,0.59036833
06/01/1990,0.527364,1.4003595,4.5953984,0.8710727,0.68796474,2.4405549,0.527364,1.6147734,0.79581785,1.8290247,0.68796474,1.3014945,3.4985538
07/01/1990,3.906716,1.1180034,0.7884262,1.9155227,7.602577,2.9892616,3.906716,3.3939788,2.7070465,2.3651428,7.602577,2.002013,4.7121854
08/01/1990,0.4417749,1.0986813,2.3954751,1.4827921,0.49625614,1.9397469,0.4417749,1.0546197,0.7068888,1.0453213,0.49625614,2.343823,1.2063719
09/01/1990,0.21293607,0.3666003,2.0253057,0.5357332,0.24913853,0.7810976,0.21293607,0.4064448,0.2359929,0.43666014,0.24913853,0.9107661,0.42431167
10/01/1990,1.5624667,10.920592,1.6289716,2.265182,0.64490545,0.83881414,1.5624667,0.8925569,1.8505474,3.1100478,0.64490545,2.8120086,0.16692993
11/01/1990,0.3891912,1.1671726,3.7545798,1.5240163,0.14785445,1.6081483,0.3891912,0.6037813,0.5561776,1.2799132,0.14785445,2.9402246,0.41818944
12/01/1990,0.10403991,0.072749995,0.48689282,0.09586122,0.3456292,0.40394545,0.10403991,0.28500202,0.17079411,0.03011752,0.3456292,0.09574993,0.48049447
13/01/1990,0.7535446,0.04556286,5.0111327,0.89587104,0.9574532,3.5081787,0.7535446,1.729779,0.79643404,0.3174609,0.9574532,0.96419644,3.6115656
14/01/1990,11.307324,11.588622,15.013767,9.509295,14.986514,15.536925,11.307324,14.306109,12.132182,7.6759872,14.986514,8.476774,18.123556
15/01/1990,13.86473,3.2569487,14.994456,11.727208,15.324419,16.856874,13.86473,15.667345,12.669864,7.1818275,15.324419,9.379457,18.38613
16/01/1990,9.868865,8.867762,16.76363,8.258965,10.148948,10.804817,9.868865,10.47563,9.042824,6.1114388,10.148948,7.2005854,11.420558
17/01/1990,0.047984324,0.22257043,0.07265037,0.06468742,0.02021808,0.049550958,0.047984324,0.033759095,0.065880224,0.07475124,0.02021808,0.15807149,0.056063645
18/01/1990,0.09253629,0.35862958,0.2463127,0.40165845,0.010687483,0.42656878,0.09253629,0.31093428,0.105935484,0.48618913,0.010687483,1.0744791,0.47271788
19/01/1990,0.05359648,0.09085516,0.055814594,0.08113698,0.10401869,0.15309687,0.05359648,0.12085706,0.04199059,0.05308611,0.10401869,0.11192341,0.55126446
20/01/1990,5.900386,0.7031928,7.377769,4.5183496,6.8685613,7.530431,5.900386,7.289008,3.2902372,2.3006194,6.8685613,3.528872,8.965295
21/01/1990,0.018538076,0.030390669,0.09948041,0.006683015,0.022257254,0.011452164,0.018538076,0.006578086,0,0.015272294,0.022257254,0.003984676,0.007957144
22/01/1990,0.08151309,0.006748526,1.5358486,0.098178424,0.09342126,0.38325098,0.08151309,0.13106194,0.08423481,0.057555795,0.09342126,0.114118785,0.13591133
23/01/1990,0.034109302,0.002060412,0.8465306,0.06760739,0.052413404,0.23026985,0.034109302,0.09143997,0.039438866,0.12581457,0.052413404,0.08208953,0.08465137
24/01/1990,0.022246493,0.041812755,0.35800585,0.03551379,0.027313745,0.12695335,0.022246493,0.051235273,0.023141995,0.01472178,0.027313745,0.042117286,0.055895977
25/01/1990,0.04519771,0.12800819,0.23510629,0.077161126,0.029486237,0.13780119,0.04519771,0.08683953,0.02363799,0.06706357,0.029486237,0.13411662,0.12776047
26/01/1990,0.113410994,0.58662874,1.8529441,0.93211824,0.068623826,1.38391,0.113410994,0.7077388,0.086890705,0.39003286,0.068623826,2.9062834,0.6787187
27/01/1990,0.2773335,0.27587175,6.035832,1.2322537,0.42947978,5.173749,0.2773335,2.772651,0.092059545,0.3628175,0.42947978,2.281366,4.206945
28/01/1990,0.045584884,0.02667615,0.21894881,0.054335125,0.039960038,0.108161904,0.045584884,0.06543927,0.023702849,0.032673147,0.039960038,0.08436825,0.060729705
29/01/1990,0.05293635,0.41177264,0.3253127,0.122923896,0.013182435,0.12957321,0.05293635,0.069038026,0.051412337,0.27591738,0.013182435,0.40967056,0.068257585
30/01/1990,0.14691487,0.5551625,0.8497347,0.51095927,0.023594812,0.6509948,0.14691487,0.38379115,0.07292845,0.3396483,0.023594812,2.0562246,0.34269282
31/01/1990,0.12247643,4.317595,0.30434144,0.5753595,0.13056368,0.22131126,0.12247643,0.13110286,0.08444068,1.2310491,0.13056368,1.4538158,0.11299571
01/02/1990,0.18446708,0.51287836,2.0107017,0.67868066,0.064897336,1.773839,0.18446708,0.8025392,0.049956888,0.48600313,0.064897336,1.8766747,1.036578
02/02/1990,0.3335744,1.8001232,2.9630985,1.6594033,0.20009187,1.5277878,0.3335744,0.7581485,0.70407814,1.7714309,0.20009187,4.875734,2.6910155
03/02/1990,2.2994585,2.5081034,3.2043765,2.488657,3.7523596,2.0435338,2.2994585,1.6845522,4.4863186,2.7892287,3.7523596,2.8361733,1.1263263
04/02/1990,2.562047,15.1833725,0.4402165,2.3696597,4.766616,0.7119242,2.562047,0.70237803,7.259453,4.6032085,4.766616,2.8520021,1.5450255
05/02/1990,15.056664,25.041737,18.025993,12.367736,24.236095,16.794111,15.056664,16.780323,17.712204,14.7802105,24.236095,10.706167,19.942854
06/02/1990,4.2111263,0.5572823,6.9691024,4.1212196,0.85950124,3.3473759,4.2111263,2.921869,1.4923191,1.222283,0.85950124,2.354765,2.1126702
07/02/1990,11.565802,10.073861,4.1336107,11.389115,9.884109,9.116581,11.565802,10.41315,9.058894,10.041526,9.884109,8.733005,7.913632
08/02/1990,10.497112,0.77837956,8.596745,7.2272105,12.413258,10.557783,10.497112,11.623712,6.8653564,2.6955984,12.413258,3.9945948,13.814683
09/02/1990,0.41870752,0.11449792,5.7356505,0.8356091,0.6263015,5.392464,0.41870752,2.4941475,0.33839077,0.30885437,0.6263015,0.7770013,6.431989
10/02/1990,0.07615491,0.017859092,0.2142,0.022265514,0.20788603,0.68805397,0.07615491,0.44378516,0.003752729,0.002742419,0.20788603,0.012369753,2.3654237
11/02/1990,0.15704775,0.21407488,6.691386,0.5872108,0.1341038,1.541306,0.15704775,0.48717973,0.09219677,0.28925967,0.1341038,0.9558873,0.3478251
12/02/1990,0.34176266,0.22973938,2.9132922,0.9603339,0.1466683,1.2627001,0.34176266,0.56263506,0.31806272,0.48501226,0.1466683,0.8012295,0.43780312
13/02/1990,0.01774937,0.031910885,0.23504713,0.045950077,0.009424704,0.09166338,0.01774937,0.060829,0.019196987,0.024746597,0.009424704,0.07207415,0.06255326
14/02/1990,0.1410661,0.19805291,1.0865691,0.12641183,0.14827459,0.5572693,0.1410661,0.29022196,0.10420222,0.09023222,0.14827459,0.20493197,0.20215794
15/02/1990,3.7492843,6.827374,14.068352,8.348583,2.190333,8.594549,3.7492843,4.984896,5.3803515,13.977815,2.190333,10.472235,4.7092
16/02/1990,25.03218,16.977081,19.194096,23.977354,24.474487,23.06695,25.03218,24.60067,17.577892,13.607341,24.474487,15.216711,24.543707
17/02/1990,0.192415,0.28912494,6.7597938,1.0240537,0.12595743,2.9535854,0.192415,1.023439,0.12340679,0.42165303,0.12595743,1.4944654,0.58286357
18/02/1990,0.05312003,0.06135503,5.335878,0.508124,0.05584357,1.856401,0.05312003,0.76978934,0.09375201,0.07467211,0.05584357,0.60004103,0.3578443
19/02/1990,0.027029956,0.02692693,0.16069354,0.036926284,0.056810044,0.16813055,0.027029956,0.11494456,0.044918753,0.059043992,0.056810044,0.04542532,0.15873362
20/02/1990,0.09225863,0.059151124,0.27552417,0.051865965,0.11934648,0.10120443,0.09225863,0.102539755,0.049658418,0.08376105,0.11934648,0.059347257,0.100174986
21/02/1990,9.796707,2.4008653,2.0378613,2.635517,22.27057,2.3825898,9.796707,2.5580444,19.733385,11.449379,22.27057,15.574675,2.7537353
22/02/1990,0.2385661,8.895271,0.51719695,0.56592417,0.1536038,0.23507659,0.2385661,0.1958643,0.5598128,1.5198933,0.1536038,0.8740666,0.08123771
23/02/1990,0.12568748,5.3166504,0.03036287,0.60953707,0.10983673,0.048929773,0.12568748,0.059224516,0.8530787,1.2962327,0.10983673,0.93716127,0.014676126
24/02/1990,1.8050746,0.054605585,3.997525,1.9121685,1.024602,3.7799244,1.8050746,5.347823,0.66848075,0.5166768,1.024602,1.603781,5.5301094
